time_ms,acc_x,acc_y,acc_z,event
8736,0.3471618345385417,0.12198080441877245,-0.12250935833752155,
8836,0.0734284617663361,0.27336276762783523,0.4604442591190338,
8953,-0.22198577774241565,0.26416882282495496,-0.011858780097961425,
9053,-0.12909227125863543,0.014187223045527934,0.027768881413340565,
9153,-0.5119226270196959,0.6706758861817419,-0.3843079448997974,
9253,-0.5447575961835682,1.133847743633762,-0.6889233444035053,
9353,0.051563808561256155,0.8804309087086468,-0.1541039355188608,
9453,-0.0005059584944508969,0.04226838527843356,0.3750853585243225,
9553,-0.025283421273156997,-0.08335494036115705,-0.3109223906934261,
9653,-0.34351306624002753,-0.05687799845449626,0.037484219741821284,
9753,-0.1157906445417553,-0.3759108495630324,-0.043484336939454075,
9853,-0.11642556317811831,0.5885084751047194,-0.8546353001296519,
9953,-0.5112536782495677,-0.023730419677495954,0.7814385464936494,
10053,-0.1469248468028847,0.17961875439509747,-0.6707061351895331,ROTATION_90_LEFT
10153,0.0629084057591157,-0.0868144331652671,0.23720658161938188,
10269,0.4398183447955176,0.004445946558192372,-0.04249824851155281,
10369,0.6155190124314278,-0.04501958368271589,0.10048515805602073,
10469,0.8984467501316219,-0.39111046452149745,0.30483751782178875,
10569,0.6548105007909238,-0.2228495549649,-0.4630483041375875,
10669,0.24102650523371993,0.06749233144931495,0.24528935030996799,
10769,0.21464337909035383,0.19167247254326938,0.038406595283746715,
10869,0.18447788486406205,0.1921274497691542,0.2468219667047262,
10969,0.2328117807265371,0.1332132693119347,0.0071843585461378095,
11069,-0.11583276665043085,0.5776966102438047,-0.2296644956767559,
11169,-0.274605132371746,0.8967129851415753,0.014496727386116981,
11269,-0.44693362016081806,1.0953892720323055,-0.7287824765831231,
11369,0.06105203730270732,0.5309902425179258,-0.20403847151100635,
11469,-0.025404453836940226,0.13558536873813717,-0.3342933294087648,
11569,0.09978899248540402,-0.13752967120632528,0.11321195316016673,
11669,-0.009482652950612827,0.061706733785197136,0.07376373986899852,
11769,-0.2588399194197729,0.08810936834663152,-0.10766600947082042,
11869,-0.599538330097869,0.1884921620067209,0.17996669104993343,
11969,-0.3983061116466298,-0.05512669780775904,0.27246085035204887,ROTATION_90_LEFT
12069,-0.2858442827340215,-0.18583068771250544,-0.07749182048141956,
12169,0.0967678545659408,-0.07163534953817725,0.19401742823421955,
12269,0.18761088566016404,0.02103752733170986,-0.1245417409479618,
12369,0.5928448238085955,-0.21575857379063962,-0.12615092971026898,
12469,1.0223631987880915,-0.10953216866888105,-0.10290566320121287,
12569,0.9541177839491516,0.07117007011398672,-0.029057167658209797,
12669,0.4707523757088929,0.08010441413260996,0.18817805455625056,
12769,-0.29249815113265065,0.26252090948745604,-0.4423573982864618,
12869,-0.09574421060662716,-0.06745879450589418,-0.12894903599619864,
12969,0.1087574945019558,0.3910214710637927,0.27030104196965693,
13069,-0.18738416423220186,1.0160473667047918,0.3496130636155605,
13169,-0.10502305721398443,1.1402791649207473,-1.2661270200312136,
13269,0.08339898043228312,0.2087766059488058,0.5403098229944706,
13369,0.08412557767378166,0.13858392949961126,-0.725470575556159,
13469,0.21786573867034165,0.08605185129493474,0.40135552581250666,
13569,-0.47572742417510594,0.035106530825048686,-0.18085867145359516,
13669,-0.2933157511258498,-0.12516184560768306,0.17824702765047548,
13770,-0.6296852657541633,0.36605851391665634,0.47042263229787346,
13885,-1.084665414248407,-0.1433456640087068,-0.6558990266799927,
13985,-0.42356523872874674,-0.003224076613038778,0.03790507550239563,ROTATION_90_LEFT
14085,-0.07521806686315685,0.22968846107423305,0.20506664551496503,
14185,0.04860966233024373,-0.03426416171677411,0.18689853613972662,
14285,0.1424348419072572,-0.22538996016271412,-0.13535890303850173,
14386,0.6939983095802367,-0.2868235760949552,-0.2893915268868208,
14502,1.0281696931097657,-0.15223938375599683,0.2126899800002575,
14602,0.6092516225997359,0.03220708305649459,-0.30633973907828327,
14702,0.2848836392746307,0.0946251799814403,-0.10237257923781871,
14802,0.07058706432795152,-0.025202611121907827,-0.10217851797044276,
14902,0.08976545585743151,0.2585130620855838,0.5108224472254514,
15002,-0.2619826926912181,0.491516200665757,-0.009556932896375655,
15103,-0.5110092385018244,0.5276473252981901,0.17572715378403664,
15219,-0.5363283156102523,0.5387071370381862,-0.5456698887228966,
15319,-0.1964461897511035,0.9170109461523592,-0.5230354475885629,
15419,0.09868015446066856,0.5211735261742025,0.20847499265372751,
15519,-0.04653347711069509,0.1859715574879199,-0.24253800577521323,
15619,-0.29482584516154603,-0.23948139468356966,-0.03136719816625118,
15719,-0.19288615918196736,-0.0947824894350022,0.20828093138635156,
15819,-0.36865240286737677,0.19003369236029682,-0.39526071606874463,
15919,-0.49862369458340106,0.04835135845392942,0.40163901892900467,
16019,-0.652162397434935,-0.07404533328935503,-0.0741921944141388,ROTATION_90_LEFT
16119,-0.16329371560327707,0.024105244339257478,0.07108721413612365,
16219,-0.036307065721228715,0.09608648470565676,0.031979192584753034,
16319,0.008028198092291132,0.004266133011877536,-0.13697919771671294,
16419,0.41280828239284456,0.053334699824452395,0.09156301593184471,
16519,0.6386296927753835,-0.06667670421749353,-0.382231138625741,
16619,1.087719102730602,0.03383578023687005,0.3830056301295757,
16719,0.6572853664718568,0.11326068767271935,-0.32869711683690545,
16819,-0.16328321247557176,0.20224296639636158,0.0774941585689783,
16919,-0.3512068721456453,0.17255648785866795,0.1866688190370798,
17036,0.19411630376512184,0.02596424314416945,0.3218611333370209,
17136,0.15572479645265266,0.05209215241745114,0.12104630004763603,
17236,0.03375551807489246,0.7868536303449422,-0.7627823613405227,
17336,-0.2751298868982121,1.5791751707069575,-0.33682314014732834,
17436,-0.040656493102386594,0.7585904626086354,0.023424130207300185,
17536,-0.1462561446279287,0.2059764538362622,-0.05926759700477123,
17636,-0.47412360570766027,0.0013565291754901408,-0.06204115337133407,
17752,-0.6116982120342552,-0.3044870969489217,0.12133797647058964,
17852,-0.6051815966818481,-0.13156513677872717,0.10797288346290587,
17952,-0.13484773864597083,0.03242525585182011,-0.08146715385317801,
18052,-0.20498002667743712,-0.06282602013871073,-0.30080665487051006,
18152,-0.2576153460608795,-0.1861773822583258,-0.207120070913434,ROTATION_90_LEFT
18252,0.13055245260484516,0.17021745045185088,-0.019606033223867416,
18352,0.5507050698785111,0.06862067789211869,0.1997223618775606,
18452,0.675749024727568,-0.10245967299938201,-0.10618073934912681,
18552,0.6741720577344298,-0.1019451476059854,-0.09252338539659977,
18652,0.7261941405903548,-0.07387611420229077,0.08192015831768512,
18752,0.39911304411534215,-0.15288447672650218,0.10329086312651634,
18852,0.43362434899359936,0.1288029785890132,-0.251395265969634,
18952,0.28047154018711296,0.29024785145521165,-0.2939654106736183,
19052,0.07379685212073382,0.07159377541877329,0.5624029968589545,
19152,-0.016539412194862962,-0.009024506520107388,-0.4330582395434379,
19252,-0.4431356891825795,0.42890711121335623,-0.2210287692785263,
19352,-0.7018006538942456,0.5139148602828383,0.42059973998665806,
19452,-0.7069542372651397,0.7831499535214156,-0.16656360411942003,
19552,0.15565967706087977,0.6584013648897409,-0.06385024861991405,
19652,0.4893195308716967,0.2425803105469793,0.004793079495429993,
19752,0.47879148792084303,-0.04855126494020223,-0.3673579791426658,
19852,-0.15895605172514915,-0.253876342195645,-0.5013251355618238,
19952,-0.47134676140546794,0.11102284561805427,0.07444003169536591,
20052,-0.536530962042883,0.10255042002275586,0.03236673059761524,
20152,-0.30023791507184505,0.20429288466349244,-0.16290157448053358,
20252,-0.528239957429096,0.01697356582842767,0.39396132390797134,
20352,0.012480585807713213,-0.1860011489085853,-0.08841244294643402,
20452,0.38551333863418547,0.11015453835092484,-0.28644670560657975,ROTATION_90_LEFT
20552,0.040588195372838524,-0.0828995978090912,0.20594167478382586,
20652,0.095691475772392,-0.19909699652083218,-0.1102764842301607,
20752,0.44650027024485167,-0.016089549535512924,-0.03350771732628345,
20852,0.743793802427873,0.03134111387692392,0.25317221251428124,
20952,0.516915357273072,0.12366656554862857,-0.280955706974864,
21052,0.033089519313676284,-0.08814137092009186,0.5075917947411537,
21152,-0.07944354820423759,0.1459299083482474,0.003353402081131935,
21252,0.05819783061509952,-0.09202281546331942,-0.2570557759493589,
21352,-0.26439735261751335,0.3977487334921956,-0.16605507007539272,
21452,-0.4338892470074817,0.47836767301820216,0.3940396498411894,
21552,-0.1413427906205412,0.8044170518252998,-0.8063081993341445,
21652,0.2561077179769054,0.2757643123442307,-0.0684060122281313,
21752,0.1598158103596419,0.24661891841329633,0.014903554621338843,
21868,-0.10721078564976341,-0.21819310746118425,-0.6985223628759384,
21969,-0.15638532445430756,-0.16368490687794982,0.08216682655513285,
22069,-0.0768850228278432,0.19048793893381952,0.3617933307528496,
22169,-0.0356068815626204,0.283446866203472,-0.09437398169934749,
22285,-0.5599511832600459,0.05430332566089928,-0.22129238865077494,
22386,-0.5012605093603953,0.08731032692342997,-0.16945874103903769,ROTATION_90_LEFT
22502,-0.33882271646670997,0.05466653295010328,0.01634673916697502,
22602,0.10252369641261175,-0.023894524198025464,0.011614449948072432,
22702,0.20556918820962308,-0.05437960576750338,-0.1367500651359558,
22802,0.44123796580247576,0.01845854368917644,0.0937894598096609,
22902,0.7802007483270019,0.10731178920567035,0.02410626725256443,
23002,0.7516166780732572,-0.030282617799937725,0.2689998962432146,
23102,0.5711041531762108,-0.17359554858282208,-0.43139235215783117,
23202,0.23139725601980463,0.15388269398361443,-0.556599863538146,
23302,-0.14602759656906128,-0.034788989308476445,0.4792763853609562,
23402,-0.06769128808751702,0.20997268386557696,-0.18128654147684573,
23502,0.045280609239079055,0.23677096668109296,0.07149637945890426,
23602,-0.20246771506294606,0.36922508818879723,-0.22883447459340095,
23702,-0.4551140405395999,0.4908589788660407,0.22471593335866927,
23802,-0.30408960379762573,0.9404181252248585,-0.6790957778722048,
23902,-0.08762680899407714,0.5304069262046367,0.19194763622283934,
24002,0.10286134913545102,0.11616232739835977,-0.14400164369940757,
24102,-0.07405961754303425,-0.2351747104655951,0.005725976431369781,
24202,-0.44405959909446535,0.0303364668790251,0.29368776277601716,
24302,-0.5294108278393745,0.06339928998202085,-0.26072657341659067,
24402,-0.184778000321798,-0.19541743122525512,-0.165271226221323,
24502,-0.5011406823730096,0.07137099951356649,0.1344365274965763,ROTATION_90_LEFT
24619,-0.2105795089186169,0.09175561589449643,-0.1192307750582695,
24719,-0.10388267327351496,-0.07788980682305992,-0.005037994167208671,
24819,-0.019526227719616145,-0.03994542222358286,0.02423135493695736,
24919,0.20892571382960304,0.017281974190473556,0.013947861331701278,
25019,0.25630610835952683,-0.08920498156361281,0.33617022919654843,
25119,0.41392219845149664,-0.11369732552431523,-0.1763514231622219,
25219,0.5033228852503001,0.07955123722925782,0.01804945143163204,
25335,0.5307974598921835,-0.046698622810840605,-0.2618500244885683,
25435,0.2935999566284008,0.18245098214633762,0.23677812707424162,
25535,0.01256867964969715,0.28694413373470307,0.24872107832431792,
25635,-0.14442432609088718,0.06367481898777186,0.009048983374238014,
25735,0.21173203995460643,-0.16768574001714587,-0.1808563333660364,
25835,-0.08720427273306995,0.41584092808701095,0.024757424637675284,
25935,-0.18358656204752624,0.9390170262552797,0.3437748589813709,
26035,-0.3861233237586915,1.1141215180963278,-0.7034469597965478,
26135,0.15520787817277013,0.31389391731750216,-0.13319792561233043,
26235,0.09860012976070866,-0.013540266911499201,-0.7436649884164332,
26335,-0.26065873234476894,-0.19928608935214578,0.2929559413701296,
26435,0.05725147140938788,-0.11435608169399201,0.33471067803800103,
26535,-0.0648858204790391,0.06139606040082871,0.6652911244034767,
26635,-0.33371699082553385,0.16654884494170547,-0.5081967748969793,
26735,-0.5448270081579685,-0.0005044423907995223,0.35995500940978525,
26835,-0.30205197875648737,0.15439802309460937,-0.3648714230239391,ROTATION_90_LEFT
26935,-0.19541476434413343,-0.06848989111930132,0.6532382830381394,
27035,0.2192276381406933,-0.06293488734066487,-0.3400497009783983,
27135,0.004164455885824281,-0.1754050822228193,0.12061024671792983,
27235,0.2337212967868894,0.052039399316906924,-0.0005821838021278381,
27335,0.3666603157347068,0.02327566164731979,-0.04279401658773422,
27435,0.47216005054973065,-0.13352781515382228,-0.14688859731256962,
27535,0.03217352784676477,-0.14267353690080345,0.11708031902611254,
27635,0.5241517382673919,0.3454436689764261,0.1688829869776964,
27752,0.6228223942473531,0.10773469079285859,0.10415127934813499,
27869,-0.08283086168812587,0.32463030578941104,-0.5058206934154034,
27985,-0.2762020461743697,0.4955145495869219,0.008152326795458794,
28085,-0.25698727729041126,0.8652904035262763,-0.596276040366292,
28185,-0.12875488339727745,0.7472169818095863,0.06796878985464573,
28285,0.07022221763751003,0.34974691912829875,0.5733394014149904,
28385,0.3544865148708224,0.020918138735741377,-0.3992857338011265,
28485,-0.12287417306192218,-0.3229093272157013,-0.04136018439233303,
28585,0.14016548133632167,-0.3777675102803856,-0.28877427177131176,
28685,-0.4070895028872415,-0.18698416859656572,-0.09679156423509121,
28785,-0.7533247971653938,0.3951119552478194,0.3370306454181671,ROTATION_90_LEFT
28902,-0.860336069054529,0.18618395812958477,0.27969080160558224,
29002,-0.5372733779080212,0.025088994679599998,-0.37658115004003045,
29102,-0.04972595300907269,-0.2065880098633468,-0.15512509526014326,
29202,0.12119254925106651,0.04816949908100068,0.12208207283616065,
29302,0.39863815661258994,0.06523446951992809,0.054823477077484126,
29402,0.7125337178979069,-0.03951587169989943,-0.0789846893876791,
29502,0.9257267520494759,0.0036314883701503275,-0.21123452049493788,
29602,0.5315852858016267,0.10701726323850452,-0.09495791906714439,
29702,0.33067437172662467,0.34841852006874974,0.08828501717448234,
29802,-0.17054799758046865,0.256455179707706,0.20963994477987288,
29902,-0.314136092042923,0.26570173148065807,-0.008100888869166373,
30002,-0.23015121974777428,0.22874292385242878,-0.12190204009413719,
30102,-0.3185535431589931,0.6908066008668392,-0.3332791839301586,
30202,-0.5706728856194764,0.8353096912823617,-0.3310468948334455,
30302,-0.2666304636981338,0.21894166080616415,-0.022587094861268996,
30402,0.010187485884875058,-0.20450360480472443,-0.3710901514083147,
30502,0.08812189903464168,-0.3721731243394315,0.1315694476276636,
30602,0.057784409242309626,-0.02373809152729809,0.06982289328873158,
30702,-0.505930802726373,0.011923735092952846,0.3597790683209896,
30802,0.055027730945311486,0.06415259256735444,-0.46564299680590626,
30902,-0.3942129240488633,0.1278340604916215,0.4101847289562225,
31002,-0.37013511570580304,-0.04027428885176777,-0.2942477347463369,
31102,0.005041154238674789,-0.0835462982147932,0.07443594004213809,ROTATION_90_LEFT
31218,0.18330189988724888,-0.029315964724868533,-0.008701192849874495,
31318,0.14256886181677692,0.0226795954503119,0.20543723239302633,
31418,0.45249063323345035,0.035171558885276316,0.17503800247609613,
31518,0.5899246620455757,-0.003257248230278492,0.06483516800403595,
31619,0.8366490501273423,0.01555303150601685,-0.22989596634507178,
31735,0.71216671121642,-0.07146919919103384,-0.25332827985882755,
31835,0.16464763269657268,0.16958054078780113,0.24127777658104896,
31935,0.01608297366425395,0.3622378596499562,-0.23027473652958869,
32035,-0.13283294649114832,0.18493271595947444,0.14594517898261547,
32135,-0.314123634420149,0.23843612341433762,-0.35936230421364307,
32235,-0.7016015511255711,0.40443931717202064,-0.14153437680304048,
32335,-0.6841849907699972,0.7006016533680259,-0.2842173391193151,
32435,0.01587737722271122,0.6973750194717199,0.03170154468715191,
32535,0.3786702312737703,0.3340162660330534,-0.18944588253498076,
32635,0.20576315814545376,0.22438144070729613,-0.6568640723198652,
32735,0.06780881351996212,-0.03338219125047326,0.2757639835506677,
32835,-0.19617992176404223,0.11482442985810339,0.10057225181758403,
32935,-0.34580647440683093,0.08340024080760776,0.16323942813277242,
33035,-0.473135434920527,0.1991222040273249,0.01476385388970375,
33135,-0.7057842436376959,-0.003435015949979424,-0.36894027989804745,
33235,-0.27392237427197397,-0.18908041022345423,0.22160452333986758,ROTATION_90_LEFT
33335,0.22098100288035347,-0.20987521484047172,-0.06907061361670494,
33435,0.40021073969155546,-0.09755158882215618,0.1896370211929083,
33535,0.6395795408461242,-0.18867475203201173,-0.015621932023763656,
33635,0.5337846590094268,-0.19607830628678202,-0.06286065306067466,
33735,0.5329104334581644,-0.11530695267803966,-0.1458954946219921,
33835,0.30456558727892113,0.04504749460294843,0.025642390778660772,
33935,0.20957049627285448,0.20515037827566265,0.0246522106975317,
34035,-0.061801097537763416,0.17396467415615915,-0.021929507735371587,
34135,0.050173294917773455,-0.0883786137420684,0.08323357900381088,
34235,-0.23876977581549436,0.22325163295976816,0.035760464689135546,
34335,-0.1798335296569392,0.5421227907005697,-0.11720832931995391,
34435,-0.15372951271589844,0.9804138893961906,-0.6871177562862634,
34535,0.042572902916651216,0.7870848818175494,-0.5758288801431656,
34635,0.32188769255038346,0.2460583619210869,0.21931027492284774,
34735,0.0012419446188025175,0.013773600743338464,0.04187047200202942,
34835,-0.013949231304880232,-0.06179616563431918,-0.18860650910139082,
34935,0.08576627581920475,-0.12898089243918656,0.17805705803632735,
35035,-0.330591661879234,0.18932064872011542,-0.3241080354809761,
35151,-0.5046805834695697,0.04995177938789129,0.018098551270365713,
35251,-0.44767121372036633,0.08316168281137942,0.07630816365480422,ROTATION_90_LEFT
35352,-0.2183426354670897,-0.051934185376763344,-0.006025251638889313,
35452,-0.13898703040778637,0.04914879244193435,-0.09147241503894328,
35552,-0.07555062328577042,-0.027183190479874608,0.012190788531303405,
35652,-0.25230061731152237,-0.012317629781365394,-0.18854454978108404,
35752,-0.1647095737505704,-0.018836364025622606,-0.11167582963407038,
35852,0.21717030375208704,-0.1479511119775474,0.03168751616179943,
35952,0.7205103228002786,-0.16767098083943127,-0.05546411306858062,
36052,0.8624225199397653,0.04494958718642592,0.06086451080739498,
36152,0.7595329310905188,0.01228000118471682,-0.4572632909953594,
36252,0.28561180741870773,0.4557343278624117,0.35197920822501183,
36352,-0.1602474980414845,0.2966438361026347,-0.30394027672111984,
36452,-0.1873536412297748,0.016261106710135937,0.04146656737625599,
36568,-0.18269154943656174,0.3770305743079632,-0.37634208058714863,
36668,-0.4385079928493127,0.5530588299304247,0.5201011477023363,
36768,-0.38551775908097624,0.5562712161056697,-0.5354623829632997,
36868,-0.215916394700855,0.08076550838984549,0.6540495994210243,
36968,0.14296883005294947,0.06338299643434583,-0.4168757510274648,
37068,0.07466762990616262,-0.25738676146939393,0.39086394241452216,
37168,0.04038746690265834,-0.17486513012722132,-0.28858196406960485,
37268,-0.4723416541943326,-0.0350040202986449,0.16126491318941116,
37368,-0.29698256653770805,0.4086060814626515,-0.8656956233263016,
37468,-0.37697738281600174,-0.03280431829728186,0.31540333549976346,
37568,-0.21082235949747263,0.00871843624562025,-0.3801537478297949,ROTATION_90_LEFT
37668,-0.027778809152310714,0.13341332192867994,0.01938917560279369,
37768,0.010606505881389602,0.181603060080111,0.12284487390220164,
37868,0.07933117387094535,-0.037470848803594706,0.07048983276486397,
37968,-0.39653128399383275,-0.18797047622017563,-0.20823884581029414,
38085,-0.28867691234406084,0.09272935629747807,0.368428238722682,
38201,-0.5098357742756605,-0.07019421081915497,-0.14272913954555988,
38301,-0.1976238734946586,-0.13074687919840217,0.08447042732238769,
38401,-0.03882509012387599,-0.05368994300290942,0.0035708442240953444,
38501,0.04464088199685793,-0.0654215165246278,-0.13113923951685427,
38601,0.07144640283733605,-0.06903064693249762,0.08803542632758617,
38701,0.12040539006190373,-0.08553462248779833,-0.22599194464385508,
38801,0.028331730327336116,-0.06579246872887015,0.14083178149163722,
38901,0.17124189812876284,-0.07386018598079681,-0.029693127474188803,
39001,0.04834813445038162,0.006952960943058133,-0.06526888324618339,
39101,-0.08292325267931445,-0.020134075685963034,0.06536240674853325,
39201,0.005459274619468488,-0.03719356623217463,-0.1522130072057247,
39301,0.13412016415693798,-0.01105849656574428,0.1581558412581682,
39401,0.025487026687012984,-0.042299218808114526,-0.21331775650978088,
39501,0.6176015908591449,0.26672530237473546,-0.12180676302611827,
39601,1.349291040930152,0.03794591896943748,-0.01158230124413967,
39701,1.3605718750096856,0.09075929833352565,-0.007767711392045021,
39801,1.361913206616044,-0.2814608800180256,0.4500596432268619,
39901,0.9964259167160838,0.7684413369502872,-0.4836497781395912,
40001,0.06368128526117653,0.8008345902286469,0.18268296427130698,
40101,-0.6370721611350775,0.5712994200199842,-0.520484009540081,
40201,-0.8670047331634908,0.34719394670985637,-0.12679974900782107,
40301,-0.5847607764763757,0.7423313286598772,0.4276449823230505,
40401,-0.47547768719773736,0.9589840748112648,0.06926292131841183,
40501,-0.24912900153808296,0.7816568654194473,-0.787608759561181,
40601,-0.30979104857593776,-0.15131876177974043,0.2608785491079092,
40701,0.0012004800972528755,-0.3894770181007683,0.08533785780668258,
40801,-0.38748778051231053,-0.10841770462095737,-0.2178741046398878,
40901,-0.4466401901721954,-0.06863799435310065,0.8742366571784019,
41001,-0.14926940976819023,0.17461773123741148,-0.8783212961435317,
41101,-0.10088122643521055,-0.13520838865190743,0.1911392424494028,
41201,-0.5923856818642467,-0.09039024582542478,-0.15731471425890922,
41301,-0.13206904944656417,-0.10001067241206765,-0.1855360156148672,
41401,0.02181733433147892,-0.04942234868630767,0.0018599486529827117,
41501,-0.044323920435598116,0.17521094789020716,0.011878069320321082,
41601,-0.10020911759361624,0.06715864251554012,0.129957336255908,
41717,-0.03262120768218301,-0.04675225269421935,0.02636836696565151,
41817,-0.07682183053167536,-0.09468692010603845,-0.37573943851888175,
41917,-0.13660979814874008,0.019952727769687772,-0.1372083302974701,
42017,-0.1283407496384345,0.0010032587584108113,-0.1174438916414976,ROTATION_90_RIGHT
42118,-0.35738563384581357,0.005666793590039015,-0.0253536369651556,
42235,-0.5186951533619314,-0.02277677221447229,-0.075890815025568,
42351,-0.9680994014199823,0.0017793576974421737,-0.015195231044292448,
42451,-0.9254458162162452,0.391999960707128,0.09701309803128241,
42551,-0.2567770503395237,0.3267549697931856,0.16049217525124548,
42651,-0.09643485975190996,0.16017273403853177,0.35047815601229665,
42751,0.03342260545925237,0.34498226200975474,0.16699147414267063,
42851,0.09040575392181054,0.6603196926664561,-0.010962123519182205,
