event,samples,acc_x_mean,acc_y_mean,acc_z_mean,acc_xy_mean,acc_x_std,acc_y_std,acc_z_std,acc_xy_std,acc_x_max,acc_y_max,acc_z_max,acc_xy_max,acc_x_min,acc_y_min,acc_z_min,acc_xy_min
ROTATION_90_LEFT,22,-0.0019573361024122823,0.10632670044304633,-0.07786857140849936,0.44213871845936714,0.42033532863922474,0.24913595471637395,0.34271920950964485,0.2140156765293548,0.7271771602783351,0.7568505601387471,0.5537789608985185,0.8304615909692216,-0.7116957327038049,-0.2047219602631405,-0.8277291730254888,0.14342647395601188
ROTATION_90_LEFT,20,0.008554146322053837,0.09660012966295703,-0.05134668242543935,0.41476153542381117,0.42332885646797647,0.21278097751190317,0.3063754643859011,0.23087143621508951,0.719812111403048,0.5017518730739131,0.5691127236306667,0.8955014740440782,-0.741733070505783,-0.2085544876307249,-0.6307178236722946,0.051642708400640946
ROTATION_90_LEFT,23,-0.026460909050983444,0.072786756004879,-0.025824634538266975,0.3462819674572701,0.3759412504647905,0.18319744386862494,0.3004100104374576,0.23622478532550226,0.7586380280774087,0.5054477319171652,0.5103992533773184,0.8920710195460152,-0.7975585642326622,-0.2262753646951168,-0.5824211180150508,0.06815989181445732
ROTATION_90_LEFT,20,-0.016500415451666344,0.14643689706252888,-0.08635171102434396,0.4417462636425542,0.3925293367760177,0.3080457627494486,0.28397304493880726,0.25772111744459597,0.8589735485296696,0.9119225369721652,0.4621358654677868,0.9338514098998679,-0.5415979631088673,-0.2629261292874812,-0.6589186667621135,0.07311977131792056
ROTATION_90_LEFT,24,0.003707887207763267,0.09670503216253128,-0.026265807729090245,0.45043019201275536,0.4183611130665025,0.24600034999795078,0.39364098827686606,0.183320642472253,0.6893745953023434,0.6544727932691574,0.8875508967816829,0.7615068737097631,-0.7609465972807258,-0.243415117403306,-0.98627079873085,0.16647474357077507
ROTATION_90_LEFT,22,-0.011862096263341266,0.08793365641698582,-0.05599905687435107,0.3870313929016824,0.35149888681040126,0.2635563891461907,0.2363681550039462,0.21055894222191268,0.7591165323093533,0.7378503838535397,0.4567413129478693,0.8329177260934486,-0.4220999519491568,-0.2774708605337888,-0.4581599475741386,0.029403490428352906
ROTATION_90_LEFT,21,-0.03763134572808631,0.12719422821812326,-0.06714377895891666,0.4732698465800028,0.4317398004277916,0.26459190617991885,0.4085457150555905,0.19924553041505405,0.8577981480747461,0.6285752586856485,0.6973176632612943,0.8578203019159011,-0.6345998527374118,-0.482785014536418,-1.004546460133791,0.12572665381892476
ROTATION_90_LEFT,23,0.01709852723703192,0.12672469989160964,-0.039444248707916414,0.4076833762638266,0.4041124661252341,0.18864155957066256,0.2495894073952365,0.2054914632249448,0.965715648088604,0.4918311848990619,0.429764458695054,0.9766715659229689,-0.4582126641420647,-0.2250348631147295,-0.5543582220911979,0.10007382626513006
ROTATION_90_LEFT,21,0.03608554323275261,0.14670299073681228,-0.057408399879932404,0.5391280285588804,0.5253776315064511,0.24611666932021373,0.3660884332733381,0.235304522875218,0.988931396242231,0.6235274737767875,0.6846633488714695,1.0273410195276453,-0.9893043942730874,-0.3393473979279399,-0.7846651073247194,0.1870773131789894
ROTATION_90_LEFT,24,-0.014756163012496363,0.046238684759855576,0.05529891256950794,0.38525827146144903,0.34356126020872224,0.2721385751401668,0.46409946665358986,0.1991852854651435,0.6717733260296285,0.5370609042011201,1.338038994553685,0.9137010694677755,-0.6371473452631383,-0.7669567974809557,-1.2443763759940862,0.08153324336535926
ROTATION_90_LEFT,19,-0.05969093914649229,0.13508749260474973,-0.0881621752847182,0.40513930735909903,0.3939499695450356,0.26590601816989057,0.3453572566304797,0.27508063784364034,0.9971065193913876,0.8587157743763179,0.5698959829628467,1.0400251154075502,-0.7396415781192481,-0.2956870468344539,-0.6572083557128906,0.07871637554892746
ROTATION_90_LEFT,25,0.06037262248548119,0.1492595664195679,-0.05370608165228365,0.3851269677149896,0.42686827265361293,0.20936114356133176,0.2788367166476195,0.3139253438626528,1.2952778573222457,0.7708940638646483,0.4480786985427141,1.2973809771737908,-0.4320075614467263,-0.1147797869987785,-0.6663590458959341,0.019967860380700458
ROTATION_90_LEFT,22,-0.03600038269510155,0.11251347358030772,0.037537039265307506,0.36643901335046664,0.3552912998648042,0.2612130282386445,0.41364730994956417,0.26155741651359016,0.8888992426507174,0.9336777841191738,1.301410514858365,0.9911543311224379,-0.6137161277279257,-0.2902109900435433,-0.9612848260343074,0.03756001696698753
ROTATION_90_LEFT,22,-0.0017982496275799468,0.12511986879919318,-0.09912649006179787,0.46970217023021077,0.4628840121292314,0.279139569089704,0.4016562077755636,0.27831367762096276,1.1041308699578043,0.9214797621294856,0.9925842196613548,1.1067198307160362,-0.6544659982021898,-0.2907389959730208,-0.6470195546537637,0.049809625123112294
ROTATION_90_LEFT,23,-0.016723499064761928,0.0766653303550232,-0.0699992410014505,0.35960444025721194,0.33694694828370386,0.2565756333460189,0.1916253908472788,0.22496244296001308,0.8909580018114298,0.7726783169329166,0.2802753234952688,0.8909722881564506,-0.4379878779653459,-0.3616043840520083,-0.4868804306238889,0.05462631912249861
ROTATION_90_LEFT,24,-0.02506081851733809,0.11922136638691493,-0.04550882850438356,0.4071017372850463,0.3958117970742393,0.2497854559410237,0.25312247552643174,0.24821214769194896,0.8697250980380922,0.7240195730302482,0.6034206514239311,0.8883752390028371,-0.5147875514641403,-0.2170243559427559,-0.5040519301772117,0.0887231707996768
ROTATION_90_LEFT,23,-0.0004494596092698464,0.07812163408149597,0.014767894714941148,0.4356603638598693,0.43474207960204725,0.24800138665186652,0.4409436265467035,0.24178244327530898,0.8338273437701165,0.875351267356798,0.7924030081003904,0.8826699630919498,-0.6820528741121292,-0.2878225240044295,-1.2327701093524694,0.06067419667337793
ROTATION_90_LEFT,24,-0.02707780491253552,0.11634852197530367,-0.016871177077417573,0.3932589190902143,0.4136918547475282,0.2513165410218168,0.2621739037453306,0.2963359257385501,1.1380674802206456,0.8336701073817908,0.6012994214862585,1.1449661198501688,-0.5013733220851049,-0.1881544544849544,-0.4554173708677291,0.013266397523001117
ROTATION_90_LEFT,31,-0.0157057198780063,0.01428868826766529,-0.03228700935407994,0.40918149517368796,0.4382033849935582,0.19366446810605614,0.4279956538852539,0.23871220697434048,0.8856400216590613,0.4193495207298546,0.7506383345603942,0.8938094312772039,-0.7124640867277979,-0.3436677453450858,-1.4098539384424686,0.1013031076765002
ROTATION_90_LEFT,25,-0.05293453613877296,0.12702718647509811,-0.01633509549093247,0.444850844044267,0.40862437837791865,0.31642276374584055,0.3736092875631408,0.2840537212129994,1.219613471463695,0.8420682256318628,1.0804454584658143,1.2197649868453526,-0.62497979147695,-0.3084996205259114,-0.6068196462124585,0.0998422744232048
ROTATION_90_LEFT,24,-0.028048206291304566,0.17514966594552775,-0.04028025584605835,0.4648763720879394,0.4462066306183958,0.2853218968310987,0.4600403355914799,0.29636957327780666,0.9914123994030056,1.1488953098356722,1.0845376962155102,1.1489324858696586,-0.8294131075244396,-0.154415924077481,-0.8121458194464445,0.10324210217673682
ROTATION_90_LEFT,27,0.008448339944619994,0.0650412802996769,7.893210406655853e-05,0.4152713040675433,0.3994396728484503,0.26874712606744794,0.34218510841433236,0.23908430753320006,0.8436277300335466,0.681052611028403,0.7241811202675104,0.9260655269318755,-0.7156717967279255,-0.3819549885654821,-0.5428963323563337,0.030504042738257693
ROTATION_90_LEFT,28,-0.014521406474383545,0.050932697145594265,-0.08023040991351008,0.4044746843772387,0.3939233630506373,0.21321622288904024,0.26578407443483076,0.18408327676010144,0.8327393293377011,0.436487592937611,0.4584492859095335,0.8339162991019565,-0.6613761429168283,-0.3778492702797055,-0.5610679488629102,0.06543705425848763
ROTATION_90_LEFT,28,-0.03450277581666593,0.1052483546037547,-0.07637801402062176,0.42382593494212417,0.42293762654469064,0.2539453364639745,0.4468047493330394,0.2642066568939148,0.972270622690022,0.7149288694061339,0.7221323710441588,0.9753642335359411,-0.973250427507609,-0.3763163616240024,-1.458063550338149,0.09868498540851835
ROTATION_90_LEFT,26,-0.002835263120019455,0.13565737092785238,-0.06405548324802747,0.4406369231686294,0.48247714617766474,0.20007761654931616,0.30356892969404164,0.30005885204419297,1.0441129660423845,0.6477797253713011,0.571518031206727,1.1288155011865688,-1.1282634406954049,-0.1773176743784919,-0.6234370190143584,0.05288446337985303
ROTATION_90_LEFT,21,0.018716457449318807,0.16031462759707746,-0.08194172995885213,0.4700315528087294,0.39567018541651067,0.36590142334106385,0.4155592892484074,0.29294409610721245,0.6152310623355209,1.2442035036452117,0.8340729890942573,1.3080168971295654,-0.6987168625347315,-0.2788938425416126,-1.2940689199239015,0.03910810594457469
ROTATION_90_LEFT,24,0.006636319803302944,0.07168731338195113,-0.0018495733894407854,0.49325129941587714,0.5111474236721549,0.2074152272893296,0.30242913851708597,0.2362758166099316,0.901468216844648,0.5879271680854261,0.5856482633680105,0.9715970003421925,-0.775794476192072,-0.2023940287722274,-0.6947171253740787,0.08779130259474016
ROTATION_90_LEFT,64,-0.002882557212254701,0.01704565417386804,-0.04781843888731673,0.20347099349295908,0.24460041581058628,0.16640041371792041,0.2690710150781671,0.21392632682836007,0.7348777977835387,0.6337032692238688,0.530200516912341,0.84259333083376,-0.7860545158565044,-0.1650407419336959,-0.9266963277339936,0.019967991025077736
ROTATION_90_LEFT,25,-0.010965336928270746,0.1325733964872304,-0.09024774815654753,0.34220278239662655,0.2936639312874049,0.32032920829802985,0.27273314481047156,0.29206258919859823,0.7061663017578422,1.096757491645589,0.5379214665532112,1.1045128306840701,-0.693753394908458,-0.3082368779364973,-0.6404471905261278,0.028453916662203024
ROTATION_90_LEFT,20,-0.0526588482161332,0.12975684798769185,-0.12066226916611196,0.46674863186954296,0.40569975705739375,0.36911510086796956,0.345029619808337,0.30357838939104903,0.9865290112756192,1.027057274888456,0.4527981282800435,1.071150693708478,-0.852951657891646,-0.3373014617161825,-0.6866787803471088,0.12411663585104271
ROTATION_90_LEFT,28,-0.06467976819523026,0.06405873244302346,-0.01419231673628092,0.4415075762080226,0.3877390782110935,0.3984524615402229,0.3607041528110656,0.339928442427321,0.6973823990605771,1.1778728363864124,0.8390273966312408,1.3414391110141122,-1.003441275370866,-0.6761236301936209,-1.0274544575124978,0.016115370151319395
MOVE_FORWARD,42,-0.04315130700626953,-0.043113214249660574,-0.07684632739176353,0.7578240218619221,0.39384669893260804,0.847994796237125,0.80598208599253,0.5382540608505972,0.798531647048518,2.5509225001752376,1.6548650563329457,2.555290695600417,-1.0415019798263907,-1.7414391779363154,-2.337126604759693,0.08699191671056726
MOVE_BACKWARD,52,-0.00962789680449506,-0.08369072992047293,-0.03047053034666639,0.7457782882931163,0.3858145307263832,0.801550875101401,0.7305682897155183,0.48112555248871497,0.7689001866336912,1.475713773319125,1.0050035562515258,2.353401642699245,-0.9936609820473938,-2.3533020790129897,-2.7099276517391204,0.1503559644712441
MOVE_FORWARD,45,0.027624276177724817,-0.08271848857258755,-0.023007327131827675,0.7673262658891002,0.36043259194796,0.8390323587772852,0.825552548317907,0.4893813159589472,0.9044028089918196,1.5826988147884606,1.3617927951067683,2.0773258059226083,-0.9114443250011652,-2.007057176656276,-2.1257570597082376,0.09723437915166011
MOVE_BACKWARD,52,0.022223525582998095,-0.10504039404892648,-0.07488245856183079,0.7189592959925513,0.3687683204394263,0.7530672349421587,0.5900038397852556,0.43337734019850455,1.086284686013311,1.410099729897082,1.3503396732002495,1.8523010058168565,-0.6949879782047123,-1.8517777676172555,-1.3701070344656705,0.00991285035259905
