time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label,segment_id
2640,0,0.2,-0.1,10.1,20.400000000000002,43.900000000000006,left,left_8
2740,0,0.1,0,8.600000000000001,6.600000000000001,42.800000000000004,left,left_8
2840,0.1,0.1,0,1.6,-7.699999999999999,35.3,left,left_8
12,0,-0.1,0.1,-9.4,0.8,0.2,wait,wait_2
116,0.1,-0.1,0,-2,2,2.2,wait,wait_2
216,0,-0.1,0,-4.800000000000001,1.6,0.7,wait,wait_2
316,0,0,0,-2.5,1.9,3.5,wait,wait_2
416,0,0,0,1.4,1.4,2.4000000000000004,wait,wait_2
516,0,0,0,-1.6,-0.1,1.9,wait,wait_2
616,0,0,0,-1.5,-0.30000000000000004,3.6000000000000005,wait,wait_2
716,0,0,0,0.8,2.7,2.6,wait,wait_2
816,0,0,0,-0.6000000000000001,-1.1,2.7,wait,wait_2
916,0,0,0,-0.30000000000000004,0.8,2.2,wait,wait_2
1016,0,0,0,1.6,1.4,0.9000000000000001,wait,wait_2
1116,0,0,0,-1.2000000000000002,-1.4,0.8,wait,wait_2
1216,0,0,0,-0.1,-0.30000000000000004,0.4,wait,wait_2
1316,0,0,0,-0.30000000000000004,0.4,0.30000000000000004,wait,wait_2
1416,0,0,0,0.9000000000000001,1,0.7,wait,wait_2
1516,0,0,0,0,2.2,-1.7,wait,wait_2
1616,0,0,0,2.2,0.5,0.4,wait,wait_2
1716,0,0,0,1.4,0.9000000000000001,0.5,wait,wait_2
1816,0,0,0,1.9,-1.7,-0.2,wait,wait_2
1916,0,0,0,-0.4,-0.2,-1,wait,wait_2
2016,0,0,0,2.1,1.1,0.30000000000000004,wait,wait_2
2116,0,0,0,0.8,-2.9,-3.3000000000000007,wait,wait_2
2216,0,0,0,0.5,-1.5,-1.4,wait,wait_2
2317,0,0,0,0.2,-0.2,-0.1,wait,wait_2
2433,0,0,0,-1,-0.5,0.7,wait,wait_2
2533,0,0,0,-0.6000000000000001,0.30000000000000004,1.3,wait,wait_2
2633,0,0,0,-1.9,1.3,1,wait,wait_2
2733,0,0,0,-1.3,-0.6000000000000001,1.1,wait,wait_2
2833,0,0,0,-1.7,-1.4,1,wait,wait_2
12,0.2,0,0,-9.4,-24.8,-43.300000000000004,right,right_1
122,0.1,0,0,5.1000000000000005,-4,-53.599999999999994,right,right_1
222,0,0,0,5.6,-6,-53.9,right,right_1
322,-0.1,0,0,11.1,-4.6,-59.80000000000001,right,right_1
422,-0.1,0,0.1,6,-5.1000000000000005,-62.300000000000004,right,right_1
522,-0.1,-0.1,-0.1,8.899999999999999,7.500000000000001,-55.1,right,right_1
622,-0.2,-0.1,0.1,3.9,-17.9,-51.70000000000001,right,right_1
722,-0.1,-0.1,-0.1,3.6000000000000005,-10.1,-65,right,right_1
822,-0.1,-0.1,0.1,7.699999999999999,-10.4,-74.5,right,right_1
922,0,0.1,-0.1,-0.7,-23.700000000000003,-85.4,right,right_1
1022,0,0,0,-3.4,-19.300000000000004,-98.60000000000001,right,right_1
1122,-0.1,0,0,-2.3,-21.8,-100,right,right_1
1222,-0.1,-0.2,0.1,9.4,-28.400000000000002,-103.89999999999999,right,right_1
1322,-0.1,-0.1,0.1,-3.7000000000000006,-27.2,-108.39999999999999,right,right_1
1422,0.2,-0.1,0,-1.5,-29.200000000000003,-100.80000000000001,right,right_1
1539,0.2,0,0,-4.800000000000001,-27.800000000000004,-90.80000000000001,right,right_1
1640,0.2,0.1,0,4.4,-9.3,-72.50000000000001,right,right_1
1756,0.1,0.1,0,8.4,3.2,-58.5,right,right_1
1872,0,0,-0.1,6.699999999999999,-1.9,-57.800000000000004,right,right_1
1972,0,0,0,8.4,-9.5,-48.50000000000001,right,right_1
2072,0,0,0,0.8,-13.6,-40.2,right,right_1
2172,0.1,0,0,29.400000000000002,-0.9000000000000001,-47.2,right,right_1
2272,-0.1,-0.1,0,-10.4,8,-30.3,right,right_1
2372,-0.2,-0.1,0,-4,-17.799999999999997,-44.7,right,right_1
2472,-0.2,0,0,13.5,11.900000000000002,-36.400000000000006,right,right_1
2572,-0.1,-0.1,0.1,10.5,15.299999999999999,-35.3,right,right_1
2672,-0.1,0.1,-0.1,-10.9,-20.1,-41.199999999999996,right,right_1
2772,0,0.1,0,6.300000000000001,-3.7000000000000006,-43.900000000000006,right,right_1
2872,0,0.1,-0.1,14.300000000000002,0.2,-48.400000000000006,right,right_1
14,0,0.1,0,-8.899999999999999,-26.1,-63.30000000000001,right,right_2
114,0,0,0,1.6,-9.100000000000001,-59.300000000000004,right,right_2
214,0,0,0,2,-10,-57.00000000000001,right,right_2
314,0,0,0,-6.699999999999999,-18.900000000000002,-56.2,right,right_2
414,0,0,0,-12.600000000000001,-15.899999999999999,-51.800000000000004,right,right_2
514,0,0,0.1,0.30000000000000004,-1.1,-55.900000000000006,right,right_2
614,0,0,0,-6.699999999999999,0.5,-69.3,right,right_2
714,-0.1,-0.1,0,-3,-4.5,-55.8,right,right_2
814,-0.1,-0.1,0,2.6,1.3,-44.5,right,right_2
914,-0.1,-0.1,0.1,1.3,-0.9000000000000001,-48.400000000000006,right,right_2
1015,0,0,0,9.4,-4.1,-58.2,right,right_2
1131,0,0,-0.1,-4.2,-13.700000000000001,-65.8,right,right_2
1231,-0.1,0,0,-4,-11.5,-74.80000000000001,right,right_2
1331,-0.1,0,0,-0.30000000000000004,-10.5,-75.60000000000001,right,right_2
1431,-0.1,0,0.1,5.300000000000001,-10,-79.7,right,right_2
1531,-0.1,0,0,9,2.1,-84.3,right,right_2
1631,0,-0.1,0.1,-15.899999999999999,-18.3,-80.30000000000001,right,right_2
1731,0.1,0,-0.1,4.4,-29.200000000000003,-70.4,right,right_2
1831,0.30000000000000004,0,0.1,-4.800000000000001,-27.3,-70.10000000000001,right,right_2
1931,0.2,0.1,-0.1,7.200000000000001,-11.700000000000001,-64.60000000000001,right,right_2
2047,0,0.1,0,-4.4,-18.900000000000002,-61.599999999999994,right,right_2
2147,-0.1,0.1,-0.1,12.5,-6.600000000000001,-49.4,right,right_2
