time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label,segment_id
917,-0.1,-0.4,0.4,-2.6,6.699999999999999,20.400000000000002,left,left_2
1017,0.6000000000000001,0.30000000000000004,-0.2,11.700000000000001,-3.7000000000000006,25.6,left,left_2
1117,1,0.1,0.1,10,-0.30000000000000004,12.7,left,left_2
1217,0.5,0.6000000000000001,-0.30000000000000004,2,-5.6,-4.800000000000001,left,left_2
1317,-0.4,-0.2,0,7.200000000000001,-2.1,-5.1000000000000005,left,left_2
1417,0,0.1,-0.7000000000000001,-2.9,0.4,15.399999999999999,left,left_2
1517,0.2,0.30000000000000004,1.3,0.6000000000000001,2.3,25.8,left,left_2
1617,0.2,-0.1,-1.1,-5.7,9.100000000000001,23.099999999999998,left,left_2
1717,-0.2,-0.1,0.8,-11.3,13.100000000000001,32.300000000000004,left,left_2
1817,0.30000000000000004,0,0.2,-0.9000000000000001,20.8,45,left,left_2
1917,0.7000000000000001,0.2,0.4,4,21.300000000000004,45.5,left,left_2
2017,0.7000000000000001,0.30000000000000004,0.4,-1.3,17.400000000000002,36,left,left_2
2133,0,-0.2,-1.3,8.4,10.9,31.099999999999998,left,left_2
2233,0,0.4,0.2,-19.700000000000003,5.8,8.600000000000001,left,left_2
2334,-0.8,-0.2,0.30000000000000004,-4.2,4.5,-21.400000000000002,left,left_2
2450,-0.8,-0.2,0.4,-12,9.100000000000001,18.5,left,left_2
2550,-0.4,0.30000000000000004,0.1,-2.9,8.700000000000001,14,left,left_2
2650,-0.30000000000000004,0.4,0.2,6.8,3.5,-4.2,left,left_2
2750,-0.5,0,0.2,1.1,-1.7,-11.3,left,left_2
2850,-0.30000000000000004,-0.1,-0.4,2.8,0.7,-6.600000000000001,left,left_2
4,-0.2,-0.1,0,-6.699999999999999,9.600000000000001,25.6,left,left_3
104,-0.30000000000000004,0.1,0.6000000000000001,-13.3,-3.9,36.1,left,left_3
204,-0.6000000000000001,0.2,-0.1,-6.300000000000001,2.7,24.7,left,left_3
304,-0.1,0.30000000000000004,0.5,5,6.500000000000001,24.8,left,left_3
404,-0.1,0.6000000000000001,-0.30000000000000004,6.4,3.2,12.7,left,left_3
504,-0.30000000000000004,-0.1,0.4,2.6,0.8,-3.3000000000000007,left,left_3
604,0.1,0.1,-0.2,3.7000000000000006,0.7,7,left,left_3
704,0.2,-0.1,0.6000000000000001,-2.1,0.6000000000000001,-2.3,left,left_3
804,0.6000000000000001,-0.5,0.1,-5.8,-2.4000000000000004,10,left,left_3
904,0.9,0.5,0,-9.5,1.1,26.200000000000003,left,left_3
1004,0.1,-0.1,0,-4.800000000000001,8.8,28.1,left,left_3
1104,0.1,-0.30000000000000004,0,-6,12.299999999999999,41.7,left,left_3
1204,0.2,-0.2,0.6000000000000001,-3.7000000000000006,19.799999999999997,52.80000000000001,left,left_3
1304,0,-0.1,0.8,-8.5,19.5,48.300000000000004,left,left_3
1404,-0.7000000000000001,0,-0.4,0.30000000000000004,23.099999999999998,57.60000000000001,left,left_3
1504,-0.6000000000000001,0.1,0.4,3.3000000000000007,20.1,52.60000000000001,left,left_3
1604,-0.6000000000000001,0.2,0,0.5,18.700000000000003,47.80000000000001,left,left_3
1704,-0.5,-0.1,0.30000000000000004,0.6000000000000001,17.200000000000003,46.199999999999996,left,left_3
1804,0,0,0.30000000000000004,6.600000000000001,12.299999999999999,36.300000000000004,left,left_3
1904,0.2,0.2,-0.1,7.9,6.500000000000001,26.300000000000004,left,left_3
2004,0,-0.2,0.4,-3,5.2,16,left,left_3
2104,-0.30000000000000004,0.1,-0.4,4.1,2.1,22.6,left,left_3
2204,0.2,-0.1,0.2,4.9,9.5,23,left,left_3
2304,0.8,0.2,-0.6000000000000001,-2.4000000000000004,7.200000000000001,21.400000000000002,left,left_3
2404,0.8,0.2,0.1,-7.699999999999999,5.8,23.2,left,left_3
2504,0.2,0.2,0.8,-4.4,6.2,24.8,left,left_3
2604,0.4,-0.30000000000000004,0.1,-2.3,5.500000000000001,27,left,left_3
2704,0.8,0.2,0.30000000000000004,5.6,5.8,27.400000000000002,left,left_3
2804,-0.4,0.1,0.5,3.3000000000000007,11.900000000000002,18.5,left,left_3
14,-0.2,0,-0.4,-10.700000000000001,11.1,24.3,left,left_4
114,-0.4,0,0.1,-18.3,15.5,27.5,left,left_4
214,-0.5,0,0.5,-14.800000000000002,17,36.8,left,left_4
314,-0.30000000000000004,-0.1,0.4,-6.9,22.1,41.900000000000006,left,left_4
414,-0.1,-0.2,0.6000000000000001,-3.2,17.5,44.7,left,left_4
514,-0.1,-0.1,0.4,-1.3,15.2,44.300000000000004,left,left_4
614,-0.2,0,0.6000000000000001,3.4,12.299999999999999,48.10000000000001,left,left_4
714,-0.2,-0.30000000000000004,0.7000000000000001,6.2,10.4,47.1,left,left_4
814,0.30000000000000004,-0.1,-0.1,6,7.8,42.2,left,left_4
914,0.2,0.30000000000000004,-0.1,6.2,5.300000000000001,30.000000000000004,left,left_4
1014,-0.2,-0.30000000000000004,0.6000000000000001,1.1,9.2,27.3,left,left_4
1114,0.2,0.1,-0.5,3.6000000000000005,8,29.200000000000003,left,left_4
1214,0.5,-0.2,0.30000000000000004,3.3000000000000007,14.200000000000001,19.5,left,left_4
1314,0.30000000000000004,0,-0.2,-0.9000000000000001,10.700000000000001,19.700000000000003,left,left_4
1414,0,-0.1,0.4,-8.3,14.700000000000001,29.700000000000006,left,left_4
1514,0.2,0.2,1.1,-3,15.700000000000001,42.2,left,left_4
1614,0.5,-0.2,-0.6000000000000001,-2.1,14.600000000000001,47.3,left,left_4
1714,0.30000000000000004,-0.1,0.6000000000000001,-6.8,16.6,50.60000000000001,left,left_4
1814,0.30000000000000004,-0.2,0.5,3.5,21.300000000000004,53.50000000000001,left,left_4
1914,0.8,-0.1,0.6000000000000001,1.6,18.3,50,left,left_4
2014,0.2,0.4,0.2,-2.5,16.1,28.700000000000003,left,left_4
2114,0.30000000000000004,-0.30000000000000004,-0.8,6,13.900000000000002,32,left,left_4
2214,-0.2,0.6000000000000001,0.1,-11.000000000000002,10.700000000000001,17,left,left_4
2314,-1,0.2,0,-1.5,13.100000000000001,14.100000000000001,left,left_4
2414,-0.7000000000000001,-0.2,0.1,-7.9,8.100000000000001,23.099999999999998,left,left_4
2514,0,0.5,0,-5.4,5.4,18,left,left_4
2614,-0.4,0.2,0.2,-6.1000000000000005,2.6,2.4000000000000004,left,left_4
2714,-0.1,0.30000000000000004,0.4,-3.4,2.7,-3.9,left,left_4
2814,-0.6000000000000001,0,-0.2,-1.8000000000000003,-0.2,-1.2000000000000002,left,left_4
12,-0.5,-0.1,0,-2.6,5.500000000000001,12.5,left,left_5
112,-0.30000000000000004,-0.1,-0.2,-4.4,13.200000000000003,28.200000000000003,left,left_5
212,-0.2,-0.1,-0.30000000000000004,-9.899999999999999,18.700000000000003,40.800000000000004,left,left_5
312,-0.6000000000000001,0.1,-0.30000000000000004,-20.5,24.7,50.400000000000006,left,left_5
413,-0.5,0.1,0.9,-14.700000000000001,28.1,56,left,left_5
529,-0.4,-0.2,1.1,-6.1000000000000005,24.1,59.60000000000001,left,left_5
629,0,-0.2,0.5,2.6,15.299999999999999,63.900000000000006,left,left_5
730,0.2,0,0.2,7.300000000000001,11.2,56.800000000000004,left,left_5
846,0.1,0,-0.1,3.9,9.899999999999999,38.50000000000001,left,left_5
946,-0.2,-0.2,0.30000000000000004,-1.8000000000000003,9.2,28.800000000000004,left,left_5
1062,0.7000000000000001,0.1,-0.2,3.2,3,33,left,left_5
1162,0.9,0.5,0.1,-1.4,1.6,14.600000000000001,left,left_5
1262,0.30000000000000004,0,-0.30000000000000004,1.6,3.9,8.2,left,left_5
1362,0.2,-0.30000000000000004,0.1,-2,3,15.899999999999999,left,left_5
1462,0.5,0,0.6000000000000001,-8,2.3,23.900000000000006,left,left_5
1562,0.5,0.1,0.30000000000000004,-0.2,1.9,28.800000000000004,left,left_5
1662,0.4,-0.2,-0.2,-5.500000000000001,3.3000000000000007,27.3,left,left_5
1762,0.2,0.2,0.2,-8.700000000000001,8.899999999999999,25.1,left,left_5
1862,-0.2,0,0.7000000000000001,-7,11.000000000000002,29.900000000000006,left,left_5
1962,0.1,0.2,0.1,4.7,14,47.7,left,left_5
2062,-0.9,0,0.7000000000000001,-9.100000000000001,14.200000000000001,35.8,left,left_5
2162,-0.1,-0.2,-1.1,4.6,16.3,41.1,left,left_5
2262,-0.9,-0.2,0.30000000000000004,-6.300000000000001,18.5,29,left,left_5
2362,-0.5,0.4,0.7000000000000001,-11.700000000000001,14.800000000000002,18.200000000000003,left,left_5
2462,-0.30000000000000004,0.6000000000000001,0.4,6.9,11.900000000000002,8,left,left_5
2565,-0.7000000000000001,0.2,-0.30000000000000004,6.8,-1,-7.699999999999999,left,left_5
2679,-0.4,-0.2,0,5,-0.2,-15.8,left,left_5
2779,0.1,0,-0.4,-3.6000000000000005,-9.899999999999999,-9.899999999999999,left,left_5
2879,-0.2,0.1,0.6000000000000001,5,-3.5,-9.899999999999999,left,left_5
6,-0.2,0,0.2,-3.7000000000000006,2.8,10.200000000000001,left,left_6
106,-0.1,0.1,0.2,0.1,7.1000000000000005,21.300000000000004,left,left_6
222,-0.2,0,0.2,-2.7,12.100000000000001,30.200000000000003,left,left_6
323,-0.4,-0.30000000000000004,-0.2,-9.2,18,41.800000000000004,left,left_6
424,-0.5,-0.2,-0.1,-15.700000000000001,24.200000000000003,52.7,left,left_6
524,-0.4,0,0.9,-17.9,25.7,62,left,left_6
640,-0.30000000000000004,0,0.5,-4,20.5,65,left,left_6
740,0.30000000000000004,-0.4,0.9,-4.800000000000001,23.400000000000002,52.80000000000001,left,left_6
840,0.7000000000000001,-0.30000000000000004,0.30000000000000004,2.4000000000000004,15.100000000000001,45.7,left,left_6
942,0.4,0.5,0.9,5.2,-0.30000000000000004,33.6,left,left_6
1056,0,0.2,-0.30000000000000004,5.4,7.200000000000001,6.1000000000000005,left,left_6
1157,0.4,-0.30000000000000004,-0.1,-1.2000000000000002,8.3,-11.5,left,left_6
1273,0.2,0,-0.1,-0.6000000000000001,-4.800000000000001,-1.9,left,left_6
1389,-0.1,0.2,-0.2,3,-4.6,-0.7,left,left_6
1490,-0.4,0,0.5,3,-3.4,4.2,left,left_6
1605,-0.2,0.1,0,7,0.8,16.6,left,left_6
1706,0.1,-0.2,-0.30000000000000004,0.1,7.9,29.300000000000004,left,left_6
1822,0.4,0.4,0.9,-3.4,11.900000000000002,42.2,left,left_6
1922,0.1,-0.1,-0.4,-2.2,15.100000000000001,46.6,left,left_6
2022,0.2,-0.30000000000000004,0.5,-8.2,15.5,56.400000000000006,left,left_6
2123,0.7000000000000001,0.2,-0.2,-3,14.600000000000001,56.9,left,left_6
2239,0.6000000000000001,0,0,-2.8,16,54,left,left_6
2339,0.4,0.2,-0.1,-3.5,16.3,49,left,left_6
2439,0.1,0.2,0.4,-2.2,18.6,43.2,left,left_6
2539,0.1,-0.2,0.6000000000000001,-1.5,16.200000000000003,38.60000000000001,left,left_6
2655,0.5,0.1,-0.30000000000000004,-5.8,4.1,32.2,left,left_6
2755,-0.5,0.5,0.30000000000000004,-4.4,6.8,15.2,left,left_6
2855,-0.8,0,0.1,-3.4,7.9,13.8,left,left_6
2,-0.30000000000000004,0,-0.30000000000000004,-8,8.2,17.5,left,left_7
117,-0.4,0,0.2,-12.7,16,39.300000000000004,left,left_7
217,-0.30000000000000004,-0.2,-0.1,-14.200000000000001,20.599999999999998,52.5,left,left_7
333,0.2,0,1.2000000000000002,-12.600000000000001,16.6,51.6,left,left_7
433,0.5,-0.2,0.30000000000000004,-4.7,10.1,53.10000000000001,left,left_7
533,0.8,0.8,0.4,-0.4,5.7,38.300000000000004,left,left_7
633,-0.4,0.30000000000000004,0.2,4.7,5,25.4,left,left_7
733,0.30000000000000004,0,0,10,6.8,21.6,left,left_7
833,0.2,0.2,0.1,2.5,5,3.7000000000000006,left,left_7
933,0.1,-0.2,0.30000000000000004,6.2,-1.4,9.5,left,left_7
1033,-0.30000000000000004,0.2,-0.5,0.1,2.4000000000000004,0,left,left_7
1133,0.2,-0.1,0.30000000000000004,5.6,2.3,1.8000000000000003,left,left_7
1233,0,0,0.2,1.1,-2.2,5.9,left,left_7
1333,-0.2,-0.1,0,0.8,2.2,7.8,left,left_7
1433,-0.2,-0.30000000000000004,0.1,-4.2,1.6,19.799999999999997,left,left_7
1533,0,-0.2,0.1,-5.8,7.1000000000000005,22.8,left,left_7
1633,0.4,-0.2,0.7000000000000001,-8.4,3.3000000000000007,36.300000000000004,left,left_7
1733,0.7000000000000001,0.30000000000000004,0.2,-1.3,3.1,41.1,left,left_7
1833,-0.1,-0.1,0,-9.600000000000001,9.3,37.800000000000004,left,left_7
1933,-0.4,-0.30000000000000004,0.6000000000000001,-8.700000000000001,16.900000000000002,48.300000000000004,left,left_7
2033,0.2,-0.30000000000000004,0.30000000000000004,-2.9,19.1,63,left,left_7
2133,0.6000000000000001,0.30000000000000004,0.1,-6.1000000000000005,20.8,61,left,left_7
2233,0.4,-0.5,0.7000000000000001,9.8,22.700000000000003,66.3,left,left_7
2333,0.8,0.1,-0.30000000000000004,-4.7,15.100000000000001,49.199999999999996,left,left_7
2433,-0.4,0.30000000000000004,0,-8.100000000000001,15.6,35.1,left,left_7
2533,-0.5,0,0.4,-3.4,14.700000000000001,30.799999999999997,left,left_7
2633,-0.2,0.30000000000000004,0,-2.8,8.8,26.9,left,left_7
2733,0.2,0.6000000000000001,0.2,6.600000000000001,4.7,17.300000000000004,left,left_7
2833,-0.2,0.5,0,9.3,-1.6,2,left,left_7
12,0,0.2,0.5,0,0.7,1.1,left,left_8
112,0,0.2,-0.2,0.2,0.8,0.5,left,left_8
212,0,0.1,0.4,-0.7,1.2000000000000002,1.1,left,left_8
312,-0.1,0,0,-1.3,3,3.8,left,left_8
412,-0.1,0.1,0.2,-1.4,4.300000000000001,7.8,left,left_8
512,-0.2,0,-0.1,-6,8.700000000000001,15.899999999999999,left,left_8
612,-0.6000000000000001,-0.5,-0.1,-9.600000000000001,16.5,32,left,left_8
712,-0.7000000000000001,-0.4,-0.30000000000000004,-17.1,26.5,64.50000000000001,left,left_8
812,0.1,-0.2,0.9,-11.8,34.400000000000006,77.1,left,left_8
912,0.1,0,0,-10.5,27.3,77.20000000000002,left,left_8
1012,-0.1,-0.2,0.6000000000000001,-14.700000000000001,17,64.7,left,left_8
1112,0,-0.4,0.9,-1.6,17.400000000000002,56.7,left,left_8
1214,0.7000000000000001,0.2,0,0.7,8,55.3,left,left_8
1314,0.5,0.5,0.2,2.5,-0.2,39.699999999999996,left,left_8
1430,-0.30000000000000004,0.2,0.1,-4.2,-1.9,12.7,left,left_8
1531,-0.6000000000000001,-0.2,0.5,3.4,3.7000000000000006,21.7,left,left_8
1647,0.30000000000000004,0.1,-0.1,1.6,0.9000000000000001,23.6,left,left_8
1747,0,-0.1,-0.1,2,7.699999999999999,20.7,left,left_8
1847,0,-0.30000000000000004,0.1,1.7,9.5,24.599999999999998,left,left_8
1947,0.4,-0.4,0.30000000000000004,-4,9.5,26.200000000000003,left,left_8
2047,0.6000000000000001,-0.30000000000000004,0.1,-2.5,14.100000000000001,27.6,left,left_8
2147,0.8,0,0.9,-12.9,11.5,25.6,left,left_8
2247,0.5,0.4,0.30000000000000004,2.1,23.6,28.1,left,left_8
2347,0,-0.2,0,-5.1000000000000005,7,21.7,left,left_8
2447,0.1,0.1,0.4,6.9,10.8,32.9,left,left_8
2562,0,0.7000000000000001,0.9,2.7,1.1,17.5,left,left_8
2663,0.1,0.30000000000000004,-0.9,22.3,9.2,19.5,left,left_8
2779,-0.7000000000000001,0.2,0.1,-0.2,1.2000000000000002,12,left,left_8
2879,-0.30000000000000004,0.6000000000000001,0.1,-2.6,2.3,6.300000000000001,left,left_8
5,0,0,0.2,-8.700000000000001,-1.6,-7.300000000000001,wait,wait_2
105,0.1,-0.1,0.30000000000000004,-7.6,-4.4,-6.500000000000001,wait,wait_2
205,0.2,0.2,0.1,-2,-3.2,-5.500000000000001,wait,wait_2
305,-0.1,0,0.2,0.1,-1.6,-3.1,wait,wait_2
405,-0.1,0,0.2,-0.9000000000000001,-2,-1.6,wait,wait_2
505,-0.1,0,0.2,-1.6,3.9,-0.9000000000000001,wait,wait_2
605,-0.1,0.1,0,-3.3000000000000007,-0.30000000000000004,-0.7,wait,wait_2
705,0,0.1,0,-0.4,0.1,1.2000000000000002,wait,wait_2
805,0.1,0.1,0.30000000000000004,-0.30000000000000004,0,-0.2,wait,wait_2
905,0,0.1,0.1,-0.4,0.1,0.5,wait,wait_2
1005,-0.2,0,0.30000000000000004,1.6,0,3,wait,wait_2
1105,0,0.1,0.2,0.8,-0.7,1.6,wait,wait_2
1205,-0.1,0,0.2,-0.4,-1.3,-1.4,wait,wait_2
1305,-0.1,0,0.1,0.2,-0.5,-0.9000000000000001,wait,wait_2
1405,0.1,0.1,-0.1,0.2,0.8,0.8,wait,wait_2
1505,0,0,0.30000000000000004,-6.300000000000001,-4.5,-7.500000000000001,wait,wait_2
1605,-0.1,0.1,0.2,-5.4,-5.500000000000001,2.2,wait,wait_2
1705,0.1,-0.1,0.30000000000000004,-0.2,-1.9,-2.4000000000000004,wait,wait_2
1805,0.1,0.2,0,-0.9000000000000001,0.1,0.30000000000000004,wait,wait_2
1905,0,0.1,0.1,2.5,0,-0.6000000000000001,wait,wait_2
2005,-0.1,0,0.1,0.8,1.4,0.9000000000000001,wait,wait_2
2105,-0.1,0.1,0.2,0.2,-0.6000000000000001,1.6,wait,wait_2
2205,0,0.1,0.1,0.30000000000000004,-0.2,1.3,wait,wait_2
2305,-0.1,0,0.30000000000000004,4.9,1,3,wait,wait_2
2405,0.2,0.1,0.1,11.1,1,6.9,wait,wait_2
2505,-0.1,0.2,0.30000000000000004,9,-1.9,5.1000000000000005,wait,wait_2
2605,-0.1,0.1,0,-9.100000000000001,-0.2,-2.1,wait,wait_2
2705,0,0.1,0,-2.4000000000000004,1.6,1.1,wait,wait_2
2805,-0.1,0.1,0.2,2.8,0.2,0.8,wait,wait_2
10,0.2,0,-0.1,-0.6000000000000001,6.2,15.6,right,right_1
110,0.5,0.1,0.30000000000000004,-2.2,3,9.4,right,right_1
210,0.2,0.2,-0.30000000000000004,-4.300000000000001,1.4,-1.7,right,right_1
310,-0.1,0,0.2,-4.2,-2.2,-6.699999999999999,right,right_1
410,0.7000000000000001,0.2,0,-0.2,-6.500000000000001,-14.700000000000001,right,right_1
510,1.1,-0.4,0.4,-9.8,-12,-36.7,right,right_1
610,0.5,-0.2,0.30000000000000004,-1.2000000000000002,-18.900000000000002,-46.7,right,right_1
710,-0.30000000000000004,-0.1,0.8,11.900000000000002,-18,-55.5,right,right_1
810,0.1,0,-0.1,17.7,-23.6,-52.7,right,right_1
910,-0.7000000000000001,-0.8,1,7.500000000000001,-23,-61.7,right,right_1
1010,-0.6000000000000001,0,-0.8,4.9,-33.1,-60.2,right,right_1
1110,-1.4000000000000001,-0.2,0,4.6,-36.400000000000006,-66,right,right_1
1210,-0.9,-0.5,1.1,-0.9000000000000001,-22.700000000000003,-77.60000000000001,right,right_1
1310,-1,-0.2,-0.7000000000000001,3.5,-35.5,-77.5,right,right_1
1410,0,0,0.6000000000000001,-0.30000000000000004,-31.9,-81.3,right,right_1
1510,-0.7000000000000001,0.1,-0.30000000000000004,-0.8,-30.5,-85.9,right,right_1
1610,-1.5,0.2,0.5,-1.2000000000000002,-23.700000000000003,-68.7,right,right_1
1710,-0.7000000000000001,0.5,-0.1,6,-17.5,-54.6,right,right_1
1810,-0.2,0.6000000000000001,0.1,6.699999999999999,-18.4,-40.1,right,right_1
1910,-0.30000000000000004,0.2,-0.30000000000000004,6.1000000000000005,-11.6,-32.400000000000006,right,right_1
2010,-0.4,-0.1,-0.6000000000000001,-6.2,-7.300000000000001,-19.9,right,right_1
2110,0.6000000000000001,0.5,0.2,-4.9,-0.6000000000000001,-1.9,right,right_1
2210,0.6000000000000001,0.5,0.2,-8.4,0.9000000000000001,3.2,right,right_1
2310,0.6000000000000001,0.5,0.7000000000000001,-0.2,5.500000000000001,10,right,right_1
2410,0.4,0.1,0.30000000000000004,6.4,6.4,18.200000000000003,right,right_1
2510,0.9,0.1,0.4,9.100000000000001,7.9,23.800000000000004,right,right_1
2611,0.5,0.30000000000000004,-0.2,8.3,12.9,23,right,right_1
2727,-0.30000000000000004,-0.2,0.9,3.7000000000000006,14.300000000000002,23.400000000000002,right,right_1
2843,0.30000000000000004,0,-1.8,10.600000000000001,16.4,19,right,right_1
4,0,0,0.1,-2,-8.100000000000001,-13.3,right,right_2
115,0.1,0,0,-2.9,-13.6,-29,right,right_2
215,0.30000000000000004,-0.30000000000000004,-0.2,-8.4,-20.400000000000002,-37.800000000000004,right,right_2
315,0.6000000000000001,0,0,-11.000000000000002,-25.1,-46.7,right,right_2
415,0.8,-0.2,0.8,-12.8,-28.900000000000002,-58.900000000000006,right,right_2
515,0,0,0.8,-4.1,-30.200000000000003,-60.7,right,right_2
615,-0.30000000000000004,-0.5,0,3.5,-20.8,-55.1,right,right_2
715,0.2,0.4,0.30000000000000004,7,-18.200000000000003,-49.699999999999996,right,right_2
815,-0.1,0.1,0,10.1,-17.9,-49.699999999999996,right,right_2
915,0,-0.4,0.1,8,-12.100000000000001,-36,right,right_2
1015,-0.2,0.30000000000000004,0.5,3.9,-14.400000000000002,-35.5,right,right_2
1115,-1.1,0.1,-0.1,3.4,-14.200000000000001,-27.9,right,right_2
1215,-1.1,0.2,0.30000000000000004,9.8,-6.8,-16.4,right,right_2
1315,-0.5,0.1,-0.1,5.7,-1.1,-18.5,right,right_2
1415,-0.30000000000000004,-0.1,0.30000000000000004,0.6000000000000001,-2,-25.4,right,right_2
