time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
13092,-0.2,-0.2,0.30000000000000004,-0.8,22.5,27.5,forward
13192,-0.1,-0.2,-0.1,3.8,5.6,33.1,forward
13292,0.1,0,-0.4,-0.7,10.8,13.100000000000001,forward
13392,0.1,0.2,-0.4,3.2,-5.9,-2.6,forward
13492,0,0.30000000000000004,0.1,-1.4,-9.2,10,forward
13592,0.1,0.1,0.4,-23.5,-13.399999999999999,8.4,forward
13692,0.1,-0.30000000000000004,0.5,-7.300000000000001,23,-10,forward
13792,0.2,-0.30000000000000004,0.1,0,21.6,-40.1,forward
13892,0,-0.1,-0.30000000000000004,9.4,4.6,-24.200000000000003,forward
13992,-0.1,0.2,-0.5,-1.7,-0.4,-14.5,forward
14092,-0.2,0.2,-0.2,15.299999999999999,-25.8,9.8,forward
14192,0,0.1,0.5,17.5,20.7,31,forward
14292,0.1,-0.1,0.5,6.9,35.599999999999994,31.3,forward
14392,0.1,-0.2,0.1,27.700000000000003,-11.1,36.2,forward
14492,0,-0.1,-0.6000000000000001,9.600000000000001,-20.1,18.200000000000003,forward
14592,0,0.1,-0.6000000000000001,16.1,-35.5,2.7,forward
14692,0.1,0.30000000000000004,-0.2,-19.799999999999997,-21.7,-18.5,forward
14792,0,0.2,0.6000000000000001,-8.5,21.200000000000003,12.5,forward
14892,0.1,0,0.7000000000000001,-32.2,41.900000000000006,-29.200000000000003,forward
14992,0.1,-0.4,0.1,-7.8,5.9,-22.5,forward
15092,-0.1,-0.2,-0.5,-2,16,-3.1,forward
15192,-0.2,0,-0.6000000000000001,-8.8,6.600000000000001,6.2,forward
15292,0,0.30000000000000004,-0.2,-2.9,5.9,4.1,forward
15392,-0.1,0.1,0.2,-6.600000000000001,-8.8,-7.400000000000001,forward
15492,-0.2,-0.1,0.6000000000000001,1,-14.200000000000001,12.4,forward
15592,-0.2,-0.30000000000000004,0.30000000000000004,-4.6,22.5,35,forward
15692,0,-0.30000000000000004,0,24,-1,21.6,forward
15792,0.1,0,-0.6000000000000001,13.8,-6.500000000000001,-1.7,forward
15892,0.1,0.30000000000000004,-0.30000000000000004,-6.1000000000000005,-4.9,-3.7000000000000006,forward
15992,0,0.4,0,4,-21.200000000000003,-8.100000000000001,forward
16092,0.1,0.1,0.4,-13.100000000000001,8.3,-33.9,forward
16192,0.1,-0.4,0.7000000000000001,52.400000000000006,27.9,9.8,forward
16292,0.1,-0.4,-0.1,0.1,23.099999999999998,-4.4,forward
16392,-0.1,-0.1,-0.4,5.4,6.300000000000001,7,forward
16492,0,0.4,-0.6000000000000001,6.8,11.700000000000001,11.4,forward
16592,0,0.30000000000000004,0,3.6000000000000005,-2.5,15.5,forward
16692,0,0.1,0.4,-15.399999999999999,20.1,-2.2,forward
16792,-0.2,-0.2,0.5,6.2,16,28.500000000000004,forward
16892,-0.1,-0.30000000000000004,0.2,14.5,16.5,28.900000000000002,forward
16992,0,0,-0.5,0.1,1.1,1.4,forward
17092,0.1,0.2,-0.5,5.7,6.8,-8.700000000000001,forward
17192,-0.1,0.30000000000000004,0,25.4,-5.2,-10.600000000000001,forward
17292,0,-0.1,0.4,-19.799999999999997,-8.600000000000001,0.4,forward
17392,0.1,-0.4,0.5,20.5,21.6,12.200000000000001,forward
17492,0.30000000000000004,-0.30000000000000004,0,3,33.9,-13.3,forward
17592,0,0.1,-0.30000000000000004,16.200000000000003,2.7,-6.500000000000001,forward
17692,0,0.30000000000000004,-0.4,7.8,-5.6,-3.6000000000000005,forward
17792,-0.1,0.2,0,-1.8000000000000003,9.600000000000001,10.200000000000001,forward
17892,0,0,0.4,2.1,38.60000000000001,24.7,forward
17992,-0.2,-0.2,0.4,9.899999999999999,37.7,30.200000000000003,forward
18092,-0.2,-0.30000000000000004,0.1,20.7,19.1,39.8,forward
18192,0,-0.1,-0.4,6.699999999999999,-0.5,25.300000000000004,forward
18292,0.1,0.2,-0.5,-8.8,-8.899999999999999,4.1,forward
18392,0.1,0.30000000000000004,0,-4.800000000000001,-2,-4.5,forward
18492,0.1,0,0.5,12,11.6,8.2,forward
18592,0,-0.30000000000000004,0.5,5.1000000000000005,20.900000000000002,-9.4,forward
18692,0.1,-0.30000000000000004,0.1,3.8,18.1,-16.700000000000003,forward
18792,0,0,-0.5,15.399999999999999,1.8000000000000003,2.5,forward
18892,0,0.30000000000000004,-0.5,8.5,-9.100000000000001,5.7,forward
18992,0,0.30000000000000004,-0.2,2.4000000000000004,0.1,10.8,forward
19092,0.1,0.1,0.4,14.700000000000001,10.700000000000001,10.8,forward
19192,-0.1,-0.1,0.6000000000000001,21.8,-15.100000000000001,-2.2,forward
19292,-0.2,-0.2,0.1,9.899999999999999,-2.3,26.9,forward
19392,-0.1,-0.1,-0.4,4,-5.300000000000001,15.000000000000002,forward
19492,0,0.1,-0.5,4.1,-9.2,3.7000000000000006,forward
19592,0.1,0.30000000000000004,-0.1,5.4,2,-1.2000000000000002,forward
19711,0.1,0.2,0.30000000000000004,21.200000000000003,14.5,-0.8,
19825,0.1,-0.1,0.4,-7.300000000000001,24.8,-16.200000000000003,
19925,0.1,-0.2,0.2,22.9,-34.50000000000001,-32.6,
20025,0,-0.2,-0.1,-7.300000000000001,-13.100000000000001,-14.900000000000002,
20125,-0.1,0,-0.30000000000000004,-3,-1.2000000000000002,11.4,
20225,-0.1,0.1,-0.2,3.5,-5,7.400000000000001,
20325,0.1,0.1,0.1,-0.6000000000000001,-10,8.3,
20425,0,0,0,-2,8.600000000000001,12.600000000000001,
20525,-0.1,0,0.1,-0.7,-8.4,1.9,
20625,-0.1,0,0,-7.8,25.5,0.6000000000000001,
20725,-0.1,0.1,0,-5.9,12.299999999999999,-1.6,
20825,0,0.1,-0.1,-10.9,12.9,-3,right
20925,0.1,0.1,0.1,-0.6000000000000001,14.200000000000001,-16.8,right
21025,0.2,0,0.1,5.4,8.600000000000001,-33.300000000000004,right
21125,0.1,0,0,7.699999999999999,1.3,-55.7,right
21225,0,-0.1,-0.1,3.6000000000000005,-10.5,-65.4,right
21325,-0.1,0,0,1.8000000000000003,-14.800000000000002,-84.6,right
21425,-0.1,0,0,0.4,-10.299999999999999,-112.80000000000001,right
21525,-0.1,0,0,14.300000000000002,-22.5,-120.10000000000001,right
21625,-0.1,0,0,12.600000000000001,-17.400000000000002,-126.70000000000002,right
21725,-0.2,0,-0.1,12.600000000000001,-14.400000000000002,-114.40000000000002,right
21825,-0.2,0.1,-0.1,11.5,-17.799999999999997,-101,right
21925,0,0,0,-17.7,-49.9,-109.7,right
22025,0.1,-0.2,0.2,6.300000000000001,-33.1,-78.4,right
22125,0.2,-0.2,0.1,-11.2,-0.4,-55.400000000000006,right
22225,0,0,-0.1,23.5,-15.100000000000001,-29.800000000000004,right
22325,0,0.1,-0.1,7.699999999999999,21.900000000000002,6.699999999999999,
22425,0,0.1,0,18.200000000000003,-25.300000000000004,0.8,
22525,0.1,0.1,0,-3.1,10.600000000000001,-4.2,
22625,0.1,0.2,-0.2,-12.4,27.700000000000003,12.100000000000001,
22741,0,0.1,0,-15.6,-3.1,7.200000000000001,forward
22841,0,0.1,0.1,-5.1000000000000005,8.4,22.3,forward
22941,-0.1,0.1,0.1,-17.6,-6,18.200000000000003,forward
23041,0,0,-0.1,-4.5,4,18.1,forward
23141,0.1,0.1,0,10.9,-4.9,3,forward
23241,0,0.1,0,-0.1,-1.7,4.7,forward
23341,0,0,0.2,8.700000000000001,-21.300000000000004,9.3,forward
23441,0.1,-0.30000000000000004,0.4,-3.1,-8.100000000000001,-6.9,forward
23542,0.2,-0.4,0.2,3.3000000000000007,4,-14,forward
23659,0.1,-0.1,-0.4,1.3,-1.3,-15.8,forward
23775,-0.1,0.30000000000000004,-0.4,4.6,-4.7,-7,forward
23875,-0.1,0.30000000000000004,-0.1,7,3.7000000000000006,6,forward
23975,0,0,0.5,13.5,16.4,2.1,forward
24075,0,-0.1,0.5,6.2,-2.1,2.8,forward
24175,-0.1,-0.2,0.2,8.700000000000001,-16.700000000000003,14.100000000000001,forward
24275,-0.1,-0.1,-0.4,5.1000000000000005,1.8000000000000003,11.700000000000001,forward
24375,0,0.1,-0.6000000000000001,-3.8,-8,-10.4,forward
24475,0,0.2,-0.2,-0.6000000000000001,-10.5,-12.7,forward
24575,-0.1,0.1,0.4,3.4,-9.700000000000001,-0.8,forward
24675,0.1,-0.1,0.5,-21.8,-9.4,-25.8,forward
24775,0.2,-0.30000000000000004,0.2,11.000000000000002,-24.5,-3.5,forward
24875,0.2,-0.1,-0.5,-5.6,1.2000000000000002,-0.4,forward
24975,0,0.1,-0.5,-13.200000000000003,6.1000000000000005,-6.2,forward
25075,0,0.2,-0.30000000000000004,-12.7,16.6,4.1,forward
25175,0,0.1,0.4,-6.300000000000001,-11.700000000000001,0.6000000000000001,forward
25275,-0.1,-0.1,0.5,-19,-26.300000000000004,-4.1,forward
25375,-0.2,-0.30000000000000004,0.4,-13.6,-13.900000000000002,3.6000000000000005,forward
25475,-0.1,-0.2,-0.1,-5.8,0,3,forward
25575,0,-0.1,-0.4,-2.1,7.8,2.1,forward
25675,0,0.2,-0.4,7.6,-3.9,-3.3000000000000007,forward
25775,0,0.2,0.1,20.8,-15.2,-7.8,forward
25875,0.1,0,0.4,-16.200000000000003,-30.1,-18.8,forward
25975,0.1,-0.30000000000000004,0.5,22.9,-10.8,17,forward
26075,0.2,-0.1,-0.1,-14.400000000000002,18.700000000000003,-3.2,forward
26175,0,0,-0.5,-5.4,6.2,3.9,forward
26275,0.1,0.30000000000000004,-0.5,-2.4000000000000004,9.899999999999999,1,forward
26375,0,0.2,0,-11.000000000000002,-4.1,-5.300000000000001,forward
26475,0,0.1,0.5,3.3000000000000007,30.1,2.3,forward
26575,-0.2,-0.2,0.6000000000000001,7.1000000000000005,-1.9,-12.600000000000001,forward
26675,-0.2,-0.30000000000000004,0.2,21.8,-6.1000000000000005,30.699999999999996,forward
26775,-0.1,-0.1,-0.30000000000000004,6.4,-5.300000000000001,9.100000000000001,forward
26875,0,0.2,-0.6000000000000001,6.8,-5.6,1,forward
26975,0.1,0.30000000000000004,-0.30000000000000004,7.400000000000001,0.2,3.6000000000000005,forward
27075,0,0,0.30000000000000004,5.8,3.1,17.7,forward
27175,0.1,-0.2,0.6000000000000001,-26.300000000000004,-10.4,-31.9,forward
27275,0.2,-0.2,0.30000000000000004,15.000000000000002,-18.700000000000003,-15.299999999999999,forward
27375,0.1,0,-0.30000000000000004,2.3,0.1,-11.6,forward
27475,-0.1,0.2,-0.6000000000000001,4,1.9,-1.2000000000000002,forward
27575,-0.1,0.2,-0.2,3.7000000000000006,6.2,1.1,forward
27675,0,0.1,0.30000000000000004,12.7,-11.900000000000002,-1.5,forward
27791,-0.1,-0.1,0.4,2.7,-23.3,-8.3,forward
27891,-0.1,-0.2,0.2,4,-5.500000000000001,10.700000000000001,forward
27991,-0.1,-0.1,-0.4,1.9,-8.100000000000001,13.900000000000002,forward
28091,0,0,-0.30000000000000004,-3,-3.4,3.9,forward
28191,0.1,0.30000000000000004,-0.30000000000000004,-3.1,2.5,0.5,forward
28291,0,0.1,0.2,-8.100000000000001,-7.500000000000001,-7.6,forward
28391,0.1,0.1,0.30000000000000004,-2,8.2,-15.000000000000002,forward
28491,0,-0.4,0.5,16.6,9.5,-4.5,forward
28591,0.1,-0.30000000000000004,-0.1,5.6,17.799999999999997,-1.1,forward
28691,0,-0.1,-0.4,6.4,4.800000000000001,-1.1,forward
28791,0.1,0.30000000000000004,-0.5,-0.9000000000000001,0.9000000000000001,-4.9,forward
28891,0,0.30000000000000004,0,11.000000000000002,-5,3.3000000000000007,forward
28991,0,0.1,0.30000000000000004,2.6,-0.5,2.5,forward
29091,0,-0.1,0.4,-20.5,18.5,-5.6,forward
29191,-0.1,-0.30000000000000004,0,-14.600000000000001,-13.000000000000002,4.7,forward
29291,-0.1,-0.2,-0.1,-3.4,5.300000000000001,14.700000000000001,forward
29391,-0.1,0,-0.4,-13.399999999999999,2.2,-4.5,forward
29491,0,-0.30000000000000004,0.30000000000000004,53.7,-16.3,39.8,forward
29591,0.2,-0.1,-0.1,8.899999999999999,17.1,-5,forward
29691,0,-0.2,0.1,15.700000000000001,3.3000000000000007,20,forward
29791,0.2,0.30000000000000004,-0.1,3.3000000000000007,15.2,-1.6,forward
29891,-0.1,0.2,0,7.6,6.1000000000000005,2.7,forward
29991,0.1,0.30000000000000004,0,3.5,-9.5,1.2000000000000002,forward
30091,-0.1,0.2,-0.1,3.2,-2.2,-14.600000000000001,forward
30191,0,0,0.2,13.200000000000003,13.000000000000002,3.6000000000000005,forward
30291,0.1,0.1,-0.1,9.899999999999999,6.1000000000000005,-7.500000000000001,forward
30391,0,0,-0.1,-8.700000000000001,-11.8,-20.1,forward
30491,0,0.2,-0.1,0.7,-9.899999999999999,-14.700000000000001,forward
30591,-0.1,0.1,0.1,5.4,-3.3000000000000007,-4.2,
30691,-0.1,0.1,-0.1,-4.1,7.1000000000000005,1.7,
30791,-0.1,-0.1,0,-2.8,8.899999999999999,17.6,
30891,-0.1,-0.1,0,-6.300000000000001,6,22.5,
30991,0,-0.1,0,-9.8,3.4,26.700000000000003,
31091,0.1,0,0,-22.1,15.2,12.7,
31191,0,0,0,-6.8,-1.4,19.9,
31291,0,0,0.1,3.4,-4.7,13.000000000000002,
31391,0,0,0,-2.4000000000000004,11.2,8.5,
31491,0.1,-0.1,0.1,0.1,2.1,3.4,
31591,0.1,-0.1,-0.1,14.800000000000002,6.9,-5.1000000000000005,
31691,0,-0.1,0,3.2,6.4,-9,
31792,0,0,-0.1,-12.5,-3,-14.200000000000001,
31908,-0.1,0,0,-6.1000000000000005,-2,-5.500000000000001,
32008,0,0.1,0,-10.4,10.299999999999999,-9.700000000000001,
32108,0,0,0,-6.600000000000001,20.599999999999998,-32.300000000000004,
32208,-0.1,-0.1,0,-5.4,9.2,-3.8,
32308,-0.1,-0.1,0,15.000000000000002,10,11.3,
32410,-0.1,-0.1,0,-6,4.4,3.2,
32525,0.1,0,0,1.3,-6.300000000000001,-5.8,
32641,0.1,0,0,4.7,-0.7,-6.600000000000001,
32741,0.1,0,-0.1,-3.1,-9.700000000000001,2.4000000000000004,
32841,0,0,0,-11.700000000000001,-29.200000000000003,14.400000000000002,
32941,0,0,0.1,29.1,-5.6,7.300000000000001,
33041,0,0,0,21.900000000000002,13.200000000000003,0.2,
33141,0.1,0.1,-0.1,6.8,10.9,-3.3000000000000007,
33243,0,0.1,-0.1,3.7000000000000006,5,-6.500000000000001,
33358,0,0.1,0,-6.1000000000000005,2.6,-0.9000000000000001,
33458,0,0,0,-5.4,0.6000000000000001,1.1,
33558,0,0,0,-3.2,1.9,7.200000000000001,
33664,-0.1,0,0,-6.1000000000000005,0.1,29.400000000000002,left
33774,-0.1,0,0,-13.100000000000001,-1.9,60.5,left
33874,-0.2,-0.1,0,-5.2,6.500000000000001,102.10000000000001,left
33974,0,-0.1,0,-5.500000000000001,5.6,112,left
34074,0.1,0,0,5.2,7.200000000000001,110.9,left
34175,0.2,0,0,-1.6,13.900000000000002,101.10000000000001,left
34291,0.2,-0.1,0,-1.6,11.5,76,left
34391,0.2,-0.1,0,-4,13.3,71,left
34491,0.2,-0.1,0.1,-6,24.400000000000002,63.8,left
34591,0.1,0,-0.1,-1.5,5.300000000000001,52.60000000000001,left
34700,0,0,0,-17.799999999999997,4.2,36.400000000000006,
34808,0,0.1,0,-9.4,6.699999999999999,24.5,
34926,0,0,0,2.5,0,-1.7,
35041,-0.1,0,0,5.9,-0.5,-4,
35141,-0.1,0,0,6.500000000000001,1.6,-5,
35241,-0.1,0,0,-1.3,0.6000000000000001,-4.1,
35341,-0.1,0,0,-1.8000000000000003,0.8,-4.5,
35441,0,0,0,1.5,3,-2.1,
35541,0,0.1,0,-14.200000000000001,-6.9,-3.4,forward
35641,0,0.1,0,-17.799999999999997,-0.8,-2.5,forward
35741,0,0.1,0,-14.300000000000002,-6.1000000000000005,0.6000000000000001,forward
35841,0,0.1,0,-3.8,-2.4000000000000004,-0.5,forward
35941,0,0.1,0,-1.6,1.9,4.2,forward
36041,0,0,0.2,8,5.1000000000000005,-3.1,forward
36141,-0.1,-0.1,0.2,-3.7000000000000006,8.700000000000001,0.6000000000000001,forward
36241,-0.1,-0.4,0.1,19.9,3.3000000000000007,23.5,forward
36341,-0.1,-0.30000000000000004,-0.1,21.300000000000004,7.9,22.1,forward
36441,0,0,-0.4,-5.9,5.1000000000000005,11.700000000000001,forward
36541,0.1,0.2,-0.2,0.2,-4.7,6.300000000000001,forward
36641,0.1,0.30000000000000004,0,7.1000000000000005,-6.9,2.8,forward
36741,0.1,0.1,0.30000000000000004,4.4,-5.8,-0.4,forward
36841,0.2,-0.2,0.4,-19.200000000000003,12.600000000000001,-12,forward
36941,0.2,-0.30000000000000004,0.2,-21.500000000000004,-20.400000000000002,-15.899999999999999,forward
37041,0.1,-0.1,-0.2,1.9,10.1,-10.1,forward
37141,-0.1,0.2,-0.5,-14.800000000000002,-3.3000000000000007,-3.9,forward
37241,0,0.30000000000000004,-0.2,2.7,5.9,-3.6000000000000005,forward
37341,0,0.2,0.2,11.2,10.600000000000001,-1.5,forward
37441,-0.1,0.1,0.30000000000000004,19.200000000000003,-1.3,-5.8,forward
37541,-0.30000000000000004,-0.4,0.5,9.3,-4.9,27.700000000000003,forward
37641,-0.2,-0.30000000000000004,-0.30000000000000004,17.300000000000004,14.700000000000001,17.1,forward
37741,0,-0.2,-0.1,1,-1.4,7.200000000000001,forward
37841,0.1,0.30000000000000004,-0.5,1.3,0.8,-3.5,forward
37941,0.1,0.30000000000000004,0.1,0.1,-10.299999999999999,-18.200000000000003,forward
38041,0.1,0,0.2,-7,-16.900000000000002,-23.5,forward
38141,0.1,-0.30000000000000004,0.30000000000000004,19.5,-13.700000000000001,-10.8,forward
38241,0.1,-0.30000000000000004,0.2,26.200000000000003,26.300000000000004,-7.500000000000001,forward
38341,0,0,-0.2,20,3.1,16.8,forward
38441,0,0.2,-0.4,7.699999999999999,8.100000000000001,20,forward
